   790.65    508.27    428.12
   553.56    612.52    466.33
   664.16    617.79    454.39
   418.79    628.69    672.34
   723.82    603.70    481.55
   457.72    546.36    549.42
   639.28    587.37    368.14
   487.41    565.09    917.96
   891.36    590.93    369.12
   939.82    413.92    382.16
   501.89    613.34    400.17
   489.34    600.51    408.05
   829.50    441.58    498.76
   527.70    594.44    762.38
   514.06    627.04    604.49
   541.20    500.99    636.40
   758.08    597.07    532.55
   769.69    574.51    334.75
   723.77    465.36    514.06
   559.86    630.99    532.43
   782.80    536.06    244.04
   862.72    425.69    797.27
   662.07    504.55    639.02
   480.56    476.16   1081.93
   731.66    463.44    569.35
   469.33    663.86    641.81
   947.69    590.77    347.62
   360.21    636.20    780.87
   514.85    561.97    722.95
   400.11    586.74    414.29
   364.59    506.00    906.02
   460.09    533.92    860.00
   720.23    428.58    390.69
   572.93    581.45    451.48
   635.79    532.42    493.80
   600.58    487.16    667.43
   759.54    680.73    213.56
   563.17    523.09    647.26
   867.65    496.87    434.59
   417.49    625.77   1091.00
   625.17    555.69    276.82
   768.12    509.80    362.05
   700.26    507.41    432.61
   576.26    548.80    287.33
   329.75    685.96    632.49
   372.62    630.45    502.51
   605.85    542.76    585.08
   409.38    692.04    547.61
   286.93    622.18    699.38
   417.13    616.83    746.92
   658.55    656.19    436.52
   509.20    723.59    420.52
   548.02    613.32    525.90
   286.00    572.85   1128.14
   200.18    581.57   1312.61
   433.63    629.21    563.32
   180.10    687.64    642.44
   425.47    672.48    654.33
   810.29    637.08    532.33
   688.03    552.21    411.44
   943.12    542.06    353.06
   322.91    498.85   1098.69
   712.05    513.15    350.23
   263.29    577.07   1269.19
   776.10    585.70    329.92
   577.79    635.95    495.64
   832.83    567.44    341.74
   539.68    557.90    562.85
   432.58    683.07    379.32
   815.75    538.09    214.71
   803.81    515.02    537.10
   617.26    470.58   1075.83
   485.34    381.43   1912.36
   628.81    573.46    343.30
   450.46    565.96    485.67
   703.93    521.48    399.39
   528.13    646.16    313.63
   364.03    623.77    539.66
   928.49    484.63    252.51
   219.24    674.74    519.14
   619.69    617.27    318.62
   290.36    663.57    886.67
   356.49    527.32   1456.88
   296.10    677.05    590.24
   773.35    493.07    519.64
   425.25    600.12    444.35
   863.32    521.15    336.21
   356.36    667.87    490.03
   516.12    635.08    513.62
   502.25    611.38    640.72
   378.60    651.52    546.87
   604.02    672.21    413.40
   772.97    417.67    447.18
   659.72    567.86    520.99
   378.86    598.75    985.49
   347.29    730.55    600.91
   456.28    733.61    575.79
   652.64    626.32    423.74
   556.93    536.77    243.37
   569.31    631.57    444.57
   759.13    532.88    501.80
   421.44    750.80    512.79
   756.98    518.27    580.58
   335.79    665.36    611.26
   346.65    706.09    406.86
   395.86    629.66    808.68
   582.34    570.50    421.83
   965.63    525.91    164.15
   577.87    657.77    517.68
   726.64    556.50    378.05
   506.13    576.81    641.54
   453.10    586.97    778.98
   376.34    672.65    464.09
   470.67    576.44    648.75
   729.02    599.00    381.84
   398.43    632.64    692.94
   603.05    551.59    694.17
   726.61    606.85    395.44
   444.46    558.05    625.42
   417.54    750.99    526.71
   450.88    617.69    359.38
   278.74    700.92    632.49
   453.76    688.33    765.58
   455.13    533.89    950.85
   588.51    542.35    626.67
   611.85    581.05    497.74
   581.19    540.48    295.75
   432.91    604.53    742.54
   710.38    472.36    340.41
   506.57    538.01    829.59
  1006.00    557.60    276.91
   284.96    574.52    690.93
   819.45    594.78    438.75
   359.25    517.90    763.74
   413.44    673.89    642.29
   608.99    566.29    251.27
   329.76    614.43    617.76
   348.17    749.09    999.76
   385.24    695.84    682.47
   601.81    535.28    666.42
   323.88    603.21    778.92
   643.62    545.57    512.34
   665.90    645.89    367.75
   573.57    501.75    255.18
   717.35    554.15    750.54
   635.02    568.24    340.70
   476.60    675.94    723.63
   493.48    693.74    464.25
   649.13    481.71    467.77
   463.26    587.89    828.08
   694.29    495.41    301.72
   526.06    658.50    605.71
   601.32    502.61    400.86
   717.64    549.98    245.25
   865.49    584.49    297.21
   838.40    489.90    352.71
   554.81    589.75    486.64
   791.67    590.00    260.26
   655.40    595.46    344.08
   310.24    665.77    530.52
   440.09    657.27    468.89
   374.82    592.14    660.04
   593.24    606.81    383.12
   414.58    587.02    464.91
   534.33    521.41    703.14
   531.08    604.74    702.11
   227.11    738.85    882.22
   453.88    650.03    614.74
   418.83    463.89    915.59
   867.43    466.63    356.03
   519.24    552.09    907.39
   484.37    601.73    399.01
   487.48    489.83   1032.22
   675.24    618.20    249.81
   856.47    450.57    532.00
   628.76    497.66    610.32
   744.13    588.40    424.12
   616.54    423.37   1093.30
   455.93    660.01    727.30
   648.60    653.62    562.60
   531.70    521.31    245.06
   428.60    624.10    785.80
   449.10    664.55    396.19
   502.94    662.06    516.58
   308.13    645.12    843.25
   642.14    527.50    602.51
   186.75    512.02   1127.81
   664.25    607.26    432.18
   659.35    658.21    490.61
   693.46    604.26    597.22
   563.21    592.27    867.49
   446.67    658.71    462.61
   605.80    620.25    543.48
   579.62    660.25    318.19
   358.48    605.91    891.07
   441.78    462.72   1219.31
   704.79    606.88    400.68
   622.75    563.10    804.72
   584.23    480.98    761.06
   440.40    615.44    511.67
    96.52    456.88   1951.68
   281.87    710.81    891.93
   530.28    589.17    507.22
   452.57    648.27    420.92
   710.53    630.86    450.66
   267.10    545.46    631.05
   327.53    602.32    875.58
   335.24    661.93    666.46
   285.54    536.65   1283.43
   273.47    573.80    933.25
   721.90    512.12    503.82
   592.07    661.78    720.71
   722.78    584.18    432.76
   681.91    532.40    656.48
   786.48    581.26    277.85
   453.54    631.84    410.46
   584.96    649.72    537.93
   226.11    621.81   1036.81
   632.99    707.22    494.29
   520.73    498.46    677.83
   300.13    796.10    710.69
   515.75    597.46    607.05
   499.60    499.03   1276.07
   477.90    667.78    724.31
   645.84    557.66    480.61
   598.01    626.91    645.97
   349.13    557.48    802.67
   804.10    663.01    383.88
   564.69    540.50    602.45
   645.92    458.38    689.01
   645.49    538.62    442.00
   516.23    545.51    644.94
   498.35    597.50    661.25
   647.07    512.40    273.47
   624.22    516.66    642.42
   882.89    541.10    494.17
   644.24    593.30    589.46
   620.61    510.90    652.69
   561.54    547.02    214.74
   387.09    619.16    589.86
   535.49    532.42    533.10
   672.47    556.55    721.03
   173.01    547.70   1225.09
   322.03    606.48    511.69
   310.17    699.93    624.13
   575.21    751.80    337.19
   571.51    443.98    849.13
   656.21    487.29    521.74
   570.57    604.93    793.89
   609.82    560.79    397.62
   538.18    629.23    488.35
   358.45    486.89    968.93
   423.42    616.90    976.02
   759.35    464.71    219.53
   901.81    519.99    547.70
   491.81    468.87    737.68
   597.61    551.23    502.85
   679.10    632.73    645.45
   238.83    717.18    728.52
   477.86    610.33    469.49
   263.51    695.66    892.82
   494.96    660.27    487.66
   638.78    553.16    467.81
   574.93    570.38    275.38
   658.83    614.09    379.22
   585.18    567.64    433.73
   409.55    566.23    586.86
   886.24    473.73    409.78
   419.02    696.27    779.71
   316.84    721.41    535.84
   545.44    621.71    490.59
   654.14    503.98    437.53
   841.87    493.43    301.00
   322.36    600.85    380.50
   330.01    437.83   1024.68
   404.98    725.17    437.20
   474.85    673.28    845.17
   325.29    654.26    537.46
   498.63    653.25    361.44
   714.39    563.78    377.40
   619.08    552.88    538.40
   339.13    647.31    602.90
   576.87    610.08    223.61
   294.18    649.07    714.95
   560.87    561.71    534.98
   416.37    520.20    661.40
   608.52    636.63    609.64
   868.43    585.07    377.37
   633.80    536.87    483.05
   550.41    634.16    436.83
   521.57    580.38    587.24
   444.94    488.51    822.99
   670.98    474.67    363.67
   580.72    553.96    428.04
   968.33    466.03    320.05
   291.49    490.19   1457.51
   163.67    741.43    869.25
   474.55    597.79    632.75
   536.63    623.77    468.32
   407.71    592.27    659.94
   584.81    607.19    450.61
   866.31    662.89    267.26
   714.19    534.89    263.70
   570.89    577.16    426.37
   280.15    653.91    906.68
   562.79    759.67    366.49
   557.89    638.92    553.39
   465.97    608.98    337.98
   464.58    545.87    615.29
   425.11    618.46    480.86
   327.21    584.91   1228.87
   789.11    501.11    542.23
   640.53    612.60    560.72
   675.82    502.35    528.59
   441.15    782.02    500.34
   773.24    616.78    423.79
   365.26    669.96    528.77
   593.80    636.10    492.72
   547.06    578.25    501.52
   646.13    505.59    378.52
   308.51    610.69    809.92
   642.44    608.49    248.56
   699.60    525.54    431.01
   427.14    617.50    496.87
   809.40    517.25    826.30
   290.83    687.91    722.73
   231.16    551.16   1214.00
   278.57    684.70    744.78
   575.52    608.78    571.09
   561.87    621.41    546.54
   532.93    538.69    620.59
   388.15    642.23    420.47
   334.53    726.96    633.24
   560.83    635.54    496.32
   800.53    579.99    215.76
    81.21    492.88   1726.13
   588.35    681.04    589.86
   260.36    638.90    925.95
   517.94    604.17    842.08
   594.65    637.20    581.68
   540.62    652.12    510.88
   464.07    613.84    607.10
   487.03    716.96    488.21
   526.78    581.43    720.43
   545.27    558.77    441.59
   510.90    657.15    508.18
   831.73    481.64    310.10
   412.08    597.31    872.78
   500.44    639.96    418.85
   702.81    530.67    677.25
   615.10    535.25    391.48
   424.21    571.95    934.93
   631.62    501.00    386.16
   877.76    508.12    457.95
   252.79    607.62    914.72
   546.87    546.41    564.58
   503.53    618.36    541.78
   713.75    505.44    671.38
   664.45    582.86    520.67
   529.54    569.62    549.09
   434.05    525.28    938.52
   907.92    564.11    321.60
   754.42    589.84    243.53
   432.27    619.42    770.54
   858.52    483.86    452.32
  1142.53    467.83    265.53
   558.13    592.75    677.78
   282.52    587.56    884.54
   729.40    426.35    470.23
   360.37    655.22    875.18
   366.96    611.52   1007.09
   449.06    566.48    868.55
   470.23    496.50    982.30
   487.63    585.00    492.65
   545.88    682.90    510.16
   749.13    625.21    232.45
   301.83    580.92   1179.11
   543.66    530.47    702.89
   562.12    616.84    249.83
   686.36    402.85    380.94
   386.59    610.10    739.32
   473.53    544.50    481.03
   665.48    485.45    590.30
   460.18    517.88    836.12
   457.59    722.37    562.35
   508.35    622.94    505.57
   783.90    443.37    321.79
   386.57    597.04    459.72
   475.67    660.90    738.59
   579.02    625.38    757.80
   591.21    591.65    589.57
   281.63    687.62    902.48
   110.75    577.65    961.15
   641.49    628.64    408.82
   474.34    606.69    768.76
   538.07    598.77    442.17
   750.74    609.24    492.17
   871.74    547.70    509.00
   460.20    622.06    570.07
   502.13    596.42    655.36
   182.16    620.19   1132.32
   812.72    607.79    314.66
   842.76    669.81    363.86
   306.16    642.19    835.22
   427.18    441.61   1147.74
   670.53    425.13    360.54
   623.00    536.75    350.99
   491.71    571.45    569.50
   692.39    476.97    483.03
   489.17    585.41    455.18
   414.38    639.74    482.43
   514.82    454.59    653.93
   675.91    645.59    398.65
   774.99    565.68    310.12
   493.00    567.04   1453.02
   486.46    521.49    729.39
   526.55    624.74    777.63
   922.51    496.00    478.31
   343.66    545.50   1126.52
   617.94    516.28    687.88
   388.12    431.20   1520.49
   242.61    638.55    609.16
   496.53    647.21    457.31
   576.64    569.22    473.86
   240.46    709.53    946.12
  1179.40    457.50    379.38
   495.62    546.09    697.23
   658.75    647.97    391.35
   487.54    610.33    693.13
   720.56    557.07    557.17
   407.43    438.78   1074.59
   719.10    476.77    549.07
   336.21    746.49    518.15
   581.16    514.90    500.11
   457.94    649.26    414.71
   812.99    598.47    658.49
   523.50    647.30    591.34
   409.59    596.43    562.36
   454.00    530.34    531.58
   480.42    527.70    416.18
   629.51    565.41    500.09
   477.00    660.48    505.93
   368.01    535.32    808.96
   291.49    622.35    646.86
   143.95    648.47    829.75
   514.00    749.08    274.71
   745.01    439.59    593.95
   574.68    552.70    529.87
   648.49    570.70    418.71
   569.35    578.08    596.88
   731.53    564.47    382.18
   667.84    516.53    303.72
   389.81    539.08    720.19
   322.50    215.13   2007.11
   392.95    636.97    615.23
   492.31    649.75    614.14
   530.57    577.88    544.70
   219.54    722.72   1025.41
   707.72    530.04    360.99
   732.39    475.26    533.08
   354.01    687.37    598.73
   843.42    449.87    284.67
   716.55    510.50    350.35
   173.14    780.30    778.10
   475.50    682.82    620.93
   381.90    607.62    657.32
   340.05    619.37    874.66
   525.44    496.45    501.57
   428.03    603.64    548.71
   569.36    590.67    274.08
   528.49    557.68    389.59
   598.94    708.39    397.56
   590.46    551.91    429.43
   974.37    398.02    363.47
   659.91    565.58    392.56
   436.28    602.42    593.79
   749.77    640.51    366.47
   538.25    737.56    510.76
   750.43    467.99    332.21
   983.05    438.18    398.64
   664.53    579.51    386.49
   613.17    480.97    446.91
   614.53    492.61    918.71
   208.82    479.22   1661.32
   329.68    747.17    524.29
   312.04    575.48    887.36
   126.32    522.54   1536.49
   615.40    625.65    527.82
   343.14    569.73    950.36
   616.84    531.00    800.92
   692.02    613.33    443.02
   345.83    752.60    768.12
   683.30    534.63    329.09
   668.22    520.73    481.72
   466.22    725.89    514.05
   466.24    676.43    783.21
   641.35    502.57    311.38
   633.07    552.06    574.73
   561.65    592.73    587.38
   376.57    661.68    565.05
   835.98    377.41    206.58
   501.26    518.21    863.46
   659.77    536.91    598.47
   455.96    615.13    528.94
   627.15    596.26    508.39
   536.25    670.78    772.87
   875.56    521.70    240.23
   497.94    679.82    361.15
   422.16    502.33    504.48
   618.67    704.63    435.69
   333.38    444.82   1590.01
   604.00    531.51    457.70
   784.80    558.23    332.11
   718.72    562.42    367.93
   354.67    619.62    761.30
   613.45    535.67    418.99
   373.40    724.81    556.70
   502.07    526.04    303.59
   422.58    599.05    895.86
   648.16    529.37    594.73
   195.63    488.52   1456.87
   669.57    579.66    359.32
   320.20    748.13    315.12
   462.19    532.38    657.36
   749.10    542.89    288.32
   864.61    469.50    393.27
   696.35    505.43    574.08
   699.98    531.98    215.56
   469.60    587.09    564.52
   351.48    603.04    382.39
   180.59    102.30   2406.50
   768.36    555.45    257.79
   459.52    653.63    727.78
   528.15    595.77    391.71
   612.88    569.17    722.93
   836.52    648.54    371.77
   452.45    625.22    738.94
   513.45    699.59    492.80
   582.44    607.83    368.81
   725.98    554.21    267.61
   631.62    491.60    613.10
   664.14    619.47    334.19
   582.49    632.56    536.91
   382.18    525.48   1011.08
   552.38    583.92    699.51
   404.96    489.21    596.18
   566.60    589.23    524.04
   245.43    517.84    835.73
   328.31    655.89    740.05
   595.08    623.47    360.58
   346.17    626.68    529.69
   401.96    649.08    621.66
   516.86    592.50    624.41
   263.17    655.35   1299.21
   339.10    621.85    755.69
   183.64    474.03   1945.33
   479.22    666.26    516.69
   613.26    497.01    918.68
   536.31    559.94    543.02
   686.38    517.64    753.11
   491.38    539.66    537.81
   533.45    553.81    738.99
   506.53    628.97    703.75
   299.34    823.19    496.69
   538.01    604.51    556.76
   706.78    589.42    430.08
   479.97    573.54    569.58
   687.79    662.30    254.57
   567.60    610.12    408.07
   638.54    701.95    501.56
   571.11    675.95    425.71
   475.62    534.80    656.01
   458.29    598.85    721.48
   629.90    672.87    335.79
   474.75    581.70    548.50
   451.52    511.24   1114.23
   730.18    584.14    508.09
   662.70    554.30    471.80
   415.20    577.99    735.47
   832.63    447.70    384.58
   585.64    615.26    354.04
   509.79    480.22   1240.64
   468.14    658.56    483.70
   781.19    396.44    247.53
   474.62    589.20    594.36
   573.46    528.95    307.75
   413.44    463.09    888.78
   591.06    652.24    336.67
   403.32    677.84    434.12
   634.09    551.19    404.48
   465.46    390.56   1452.25
   774.81    471.95    400.11
   574.12    560.67    447.44
   753.92    579.55    356.30
   341.10    615.21    704.93
   774.34    576.82    447.73
   426.22    581.39    836.16
   489.61    637.59    408.35
   672.83    588.83    762.69
   566.50    614.82    927.42
   494.04    602.95    487.80
   623.93    547.49    688.60
   316.12    468.75   1144.14
   493.02    586.04    510.98
   590.60    550.33    411.47
   760.82    560.25    232.05
   750.57    505.31    477.52
   417.51    648.66    565.92
   594.00    657.22    564.91
   531.58    519.30    598.98
   559.93    522.72    646.75
   649.28    526.52    442.84
   354.39    665.65    990.09
   567.33    616.08    637.65
   656.02    564.56    389.78
   670.51    503.88    546.44
   738.48    561.40    474.70
   696.79    543.20    773.82
   570.48    560.59    523.04
   479.59    648.75    562.49
   556.68    574.26    559.45
   556.67    707.54    572.10
   767.36    487.98    457.52
   793.48    517.57    423.07
   420.11    647.37    500.73
   390.94    640.71    935.67
   534.85    505.97    644.48
   763.68    587.81    391.90
   439.41    530.37   1069.67
   319.14    680.15    630.52
   792.15    536.31    457.51
   408.37    549.85    497.84
   812.99    524.84    648.49
   447.06    615.54    875.10
   427.49    685.14    826.27
   767.71    530.66    526.25
   544.47    554.34    428.18
   327.25    661.22    694.59
   786.88    560.99    389.10
   597.73    577.96    423.57
   360.96    679.05    677.42
   557.10    683.42    435.68
   206.55    634.68   1023.48
   558.57    714.37    617.77
   738.36    582.86    435.77
   542.92    548.00    477.25
   421.14    529.58    496.67
   727.95    536.83    215.97
   560.40    545.71    357.30
   377.86    640.87    625.41
   658.75    550.25    416.10
   660.77    546.19    291.61
   501.22    686.11    144.08
   576.82    551.89    529.17
   524.54    481.32    553.53
   177.86    664.70    878.81
   414.55    664.73    664.72
   627.23    599.08    430.77
   448.09    638.98    645.97
   664.72    503.58    283.82
   535.11    625.54    530.98
   428.86    581.03    975.03
   609.47    472.96   1055.08
   526.67    574.21    375.16
   370.69    638.11    842.61
   607.97    512.06    678.17
   989.18    595.81    463.69
   630.87    580.11    916.70
   577.73    673.67    450.34
   345.30    629.33    924.02
   636.82    659.43    389.81
   577.67    569.25    681.11
   401.45    672.17    425.82
   653.84    654.50    565.95
   837.47    540.48    429.32
   734.06    634.27    294.76
   774.56    486.89    468.61
   419.47    515.28    661.58
   712.61    530.59    382.80
   357.78    703.91    577.81
   440.10    605.00    729.19
   606.12    459.13    298.94
   647.11    503.37    580.91
   697.70    553.69    583.20
   400.06    580.87    767.44
   743.21    567.37    584.22
   571.47    607.95    550.35
   470.31    505.74    808.48
   526.96    563.94    791.29
   454.03    608.36    718.17
   458.20    471.40    767.98
   504.73    645.13    499.76
   725.92    542.34    286.60
   358.69    583.19    769.31
   743.42    566.89    273.86
   696.43    575.07    192.39
   446.70    643.00    909.72
   775.25    520.76    249.44
   709.36    531.49    607.39
   525.51    719.99    470.69
   505.23    700.33    496.34
   546.46    564.56    587.86
   698.31    470.31    412.34
   727.15    569.46    193.84
   655.24    512.01    795.72
   506.01    480.01   1231.25
   819.50    459.52    427.01
   730.52    507.62    338.05
   490.98    612.77    303.04
   601.95    427.20    666.34
   477.40    598.06    929.56
   271.71    689.22    768.51
   567.77    671.65    417.76
   380.39    688.27    477.49
   475.34    625.73    371.73
   554.62    566.72    611.09
   497.05    572.52   1165.90
   747.79    508.98    476.73
   622.68    581.58    697.32
   304.42    733.61    421.72
   692.47    660.44    407.37
   418.29    599.66    604.00
   240.22    405.23   1859.07
   878.17    570.97    233.51
   522.48    543.38    619.78
   715.87    587.08    305.19
   743.31    570.98    529.06
   637.00    575.46    858.01
   578.56    579.81    486.67
   413.43    715.55    642.22
   633.52    546.86    676.27
   545.15    563.57    737.64
   481.39    536.18    412.94
   691.32    487.16    672.71
   500.94    508.54    649.42
   557.04    591.79    249.17
   605.79    555.17    377.69
   383.82    650.43    640.06
   260.30    655.42    793.44
   598.14    543.24    547.96
   511.39    744.62    396.95
   274.99    680.62    647.75
   706.32    587.10    258.63
   423.31    610.30    720.27
   609.99    594.00    419.82
   752.39    573.03    509.91
   360.20    686.99    606.15
   573.59    527.18    579.20
   618.49    524.51    676.41
   667.06    551.55    522.49
   671.24    607.34    460.40
   467.18    603.71    427.80
   279.07    512.23    783.17
   410.55    619.30    688.90
   599.97    546.00    721.51
   642.78    578.53    514.54
   475.05    650.55    390.65
   165.77    664.86   1214.39
   396.13    578.02    625.74
   830.03    499.91    393.09
   576.34    643.03    419.96
   619.93    614.16    332.93
   481.54    668.54    521.04
   890.48    484.93    274.83
   629.90    517.04    488.42
   597.12    612.71    459.97
   528.24    568.97    625.97
   633.68    582.54    408.07
   407.61    682.87    411.98
   477.55    571.50    571.83
